,text,favourite_count,retweet_count,created_at,author_id
691,"Bolsonaro recria Ministério do Trabalho; Onyx Lorenzoni será o ministro 

#onyxlorenzoni #ministrodotrabalho #bolsonaro  https://t.co/gHBROMo9d9",0,0,2021-07-28 11:00:56,VarelaNet
692,"CIVIL que é tudo farinha do mesmo saco!
#casacivil #BolsonaroNazista #Bolsonaro #BolsonaroCorrupto #centrao",0,0,2021-07-28 11:00:34,Antonio Pessanha
693,"RT @albertosilva_BR: CULPADO?? Somos nós, escolhemos (votamos) em um bando de vagabundos como deputados senadores que gritava Bolsonaro, ag…",0,15,2021-07-28 11:00:30,magno
694,"RT @albertosilva_BR: CULPADO?? Somos nós, escolhemos (votamos) em um bando de vagabundos como deputados senadores que gritava Bolsonaro, ag…",0,15,2021-07-28 10:58:11,RAIOLIVEIRA
695,@albertosilva_BR Continuo confiando no #Bolsonaro,0,0,2021-07-28 10:55:52,🇧🇷Pátria Amada🇧🇷
696,"CULPADO?? Somos nós, escolhemos (votamos) em um bando de vagabundos como deputados senadores que gritava Bolsonaro, agora todos esses viraram a casaca e deixaram Bolsonaro na mão !! #bolsonaro",50,15,2021-07-28 10:55:40,Alberto Silva
697,"Eu depositei todas as minhas confianças em #Bolsonaro , entendo que ele precisa governar, mas, pensei que ele iria escolher o lado da solução imediata, com o pau na mesa e colocando os vagabundos pra correr. Em nome de democracia ele faz acordos :(",21,3,2021-07-28 10:48:19,Alberto Silva
698,"RT @albertosilva_BR: Eu apenas tenho uma dúvida, pq Bolsonaro nao continuou com uma base de conservadores com: Os irmãos Weintraub, Ernesto…",0,1,2021-07-28 10:47:34,@ Jeremias
699,"RT @Tiradorsilencio: Como cuando ⁦@jairbolsonaro⁩ dice ka #IRREFUTABLEVERDAD...

Larga Vida a #Bolsonaro https://t.co/qoHsNybohO",0,7,2021-07-28 10:44:31,Eduardo
700,"Eu apenas tenho uma dúvida, pq Bolsonaro nao continuou com uma base de conservadores com: Os irmãos Weintraub, Ernesto Araujo, O príncipe, Filipe Barros, Chris Tonieto, Bia Kicis, Marcos Polo, Carolina de Toni, etc … pq ?? #bolsonaro #Brasil",42,1,2021-07-28 10:41:26,Alberto Silva
701,"Bolsonaro nomeia Ciro Nogueira na Casa Civil e recria ministério #Bolsonaro #CiroNogueira #OnyxLorenzoni #PlenoNews

https://t.co/OftAzv8lKk",5,0,2021-07-28 10:41:25,Pleno.News
702,"RT @Rosariotres: 🇧🇷 Ante un posible regreso de Lula Da Silva al gobierno, el presidente brasileño trazó un extraño paralelo sobre un supues…",0,2,2021-07-28 10:32:24,Gabriel
703,"RT @Eduardo_Sant_01: #bolsonaro #quemtemcutemmedo #peidou #68bilhoes

Bolsonaro aprovando, revogando e fazendo qualquer coisa na frente de…",0,3,2021-07-28 10:29:39,Rita Mendonça 🌎 🇧🇷🚩
704,"RT @Rosariotres: 🇧🇷 Ante un posible regreso de Lula Da Silva al gobierno, el presidente brasileño trazó un extraño paralelo sobre un supues…",0,2,2021-07-28 10:24:57,Mr. Mistoffelees
705,"🇧🇷 Ante un posible regreso de Lula Da Silva al gobierno, el presidente brasileño trazó un extraño paralelo sobre un supuesto éxodo argentino: ""Miren lo que ocurre cuando la izquierda vuelve al poder”.

🗞 Seguí leyendo 👉 https://t.co/6HXsuWRgZH
#Bolsonaro #Brasil #Rosario3 https://t.co/E2k1NvMy8r",3,2,2021-07-28 10:23:31,Rosario3.com
706,"RT @fr: Treffen zwischen Bolsonaro und AFD-Vize von Storch: Wenn Neue Rechte sich vernetzen #AfD #Bolsonaro 
https://t.co/VcmOHUkTKE",0,3,2021-07-28 10:23:14,(((Sabine))) 🟣
707,Pra refrescar a memória de todos. #Lula #Luladrao. De quem e a culpa??? E ainda querem a volta desse rato. #Politica #Bolsonaro #PT #PTralha #Corrupcao https://t.co/ms1Fp71z6T,0,0,2021-07-28 10:22:56,Gel_Brito
708,"RT @luiscarrillo66: #Bolsonaro cambia jefe del gabinete buscando apoyo del Congreso
https://t.co/xf6kJ7oLoI

#VacunarseEsClave",0,10,2021-07-28 10:20:26,#OnkaTvR Luis Carrillo
709,"Por favor !! Não suporto mais essa paulada na cara dos Brasileiros !! Seria um marco em seu mandato @jairbolsonaro !! Vc tem o apoio de todos a massa produtiva do país se assim o fizer !!! #FimDoFundaoEleitoral #FimdoFundoPartidario
Chega do povo bancar esses CANALHAS !#Bolsonaro https://t.co/PEtCVFS2Hi",1,0,2021-07-28 10:19:43,Franklin Medeiros
710,"Treffen zwischen Bolsonaro und AFD-Vize von Storch: Wenn Neue Rechte sich vernetzen #AfD #Bolsonaro 
https://t.co/VcmOHUkTKE",9,3,2021-07-28 10:17:13,FrankfurterRundschau
711,Não vejo a hora de tirar este bosta do #bolsonaro do governo. O raça ruim dos inferno.,0,0,2021-07-28 10:15:30,William Santiago
712,"L'ombre de la destitution plane-t-elle sur Bolsonaro?

#Bolsonaro #JairBolsonaro #politiquementcorrect #LordActon #DavidOwen #LuisInacioLuladaSilva #DonaldTrump #GermánGorraizLópez #autocratie #pandémie 

https://t.co/P08KFUKvsy https://t.co/URxW1Ax1lj",0,0,2021-07-28 10:06:25,Observateur Continental
713,"RT @em_com: ''Quem vai pagar?'', diz #Bolsonaro sobre #veto a remédios contra câncer 

https://t.co/J6EQHppErn https://t.co/KEwKHsfAQE",0,22,2021-07-28 10:04:29,Eu mesmo
714,"Bolsonaro veta projeto que liberaria remédios para câncer via planos de saúde

Saiba mais em https://t.co/JydWyIxq2k

#bolsonaro #remedio #cancer

https://t.co/iHyZNa0Qki https://t.co/ZJAJEIC6w1",0,0,2021-07-28 10:00:19,Em Dia ES
715,"Eu falei que Pacheco não era confiável, agora está provado. #Bolsonaro 2022. https://t.co/cHbNDVw2iD",0,0,2021-07-28 09:53:47,Romario Costa da Sil
716,"RT @jeanletaxe: @Cyril_LMartinez Les vipères de l'élite suprémaciste qui crachent leur venin sur #DonaldTrump #Poutine ou #Bolsonaro, mais…",0,2,2021-07-28 09:51:26,rey
717,RT @MaiteAquarela: #Bolsonaro planea despojar a los pueblos indígenas de la #Amazonia de todos sus derechos sobre sus territorios ancestral…,0,2,2021-07-28 09:49:02,Rocio
718,RT @MaiteAquarela: #Bolsonaro planea despojar a los pueblos indígenas de la #Amazonia de todos sus derechos sobre sus territorios ancestral…,0,2,2021-07-28 09:47:44,Mar Verdejo Coto
719,#Bolsonaro planea despojar a los pueblos indígenas de la #Amazonia de todos sus derechos sobre sus territorios ancestrales. Esto supondría un  #Ecocidio sin precedentes! @camaradeputados: VETO PL490/2007. Une tu voz para que no suceda https://t.co/u5WtYEDAXj,0,2,2021-07-28 09:45:50,Maite Mompó
720,"@o_antagonista Mas que belezaaaaa 
O pouco de republicano que se construiu em décadas nessa merda de país foi completamente destruído nos 2 anos e 1/2 de DESgoverno #Bolsonaro... Pqp!",0,0,2021-07-28 09:44:58,J. Freire A. Segundo 🔰Ⓜ️
721,"RT @Nicoles44180590: #KlimakriseISTjetzt #Klimaschutz das wichtigste Projekt dieser Zeit.
Mit einem Kanzler wie #LaschetLuegtWieder oder ei…",0,10,2021-07-28 09:43:22,🔴Matthias Franck🔴
722,"RT @em_com: ''Quem vai pagar?'', diz #Bolsonaro sobre #veto a remédios contra câncer 

https://t.co/J6EQHppErn https://t.co/KEwKHsfAQE",0,22,2021-07-28 09:32:56,Mentor
723,"The supply of truly vile people is endless - #Trump, #Bolsonaro, #Orban, #Johnson - and certain that similar horrors wait for us in the future. Pray that good people also come to combat the present and future horrors. They count on our resolve weakening (mine sure as hell is).",0,0,2021-07-28 09:31:43,Jan King
724,"@twittschler Ich könnte mir vorstellen, dass, wenn die #AfD 50% erreichen sollte, viel mehr #Grundrechte rigoros #eingeschränkt werden. Das ließ sich in der #Vergangenheit immer beobachten, egal ob im #Iran, #Irak oder #Afghanistan, bei #Hitler, #Stalin, #Trump, #Bolsonaro oder v.a.m.",10,0,2021-07-28 09:31:16,Michael Koehn
725,"@camaradeputados: VETO PL490/2007. The world won't stay silent for the Amazon genocide. #Brésil #Amazonie #Bolsonaro 
https://t.co/OHGLX41tUb",0,0,2021-07-28 09:28:51,guzman laetitia
726,"@MarceloFreixo Partido Político e como se fosse uma penitenciária, tem toda espécie ladrão PRESO. Mais o diretor e #bolsonaro e também tem carcereiros, GENTE boa também tem em pocilga, sigla partidária e assim, caráter e outra definição diferente de partidos políticos. Bom dia!",0,0,2021-07-28 09:25:10,kele 🇧🇷🇮🇱🇺🇲
727,"@CarlosBolsonaro Partido Político e como se fosse uma penitenciária, tem toda espécie ladrão PRESO. Mais o diretor e #bolsonaro e também tem carcereiros, GENTE boa também tem em pocilga, sigla partidária e assim, caráter e outra definição diferente de partidos políticos. Bom dia!",0,0,2021-07-28 09:24:31,kele 🇧🇷🇮🇱🇺🇲
728,"@ciro_nogueira @jairbolsonaro Partido Político e como se fosse uma penitenciária, tem toda espécie ladrão PRESO. Mais o diretor e #bolsonaro e também tem carcereiros, GENTE boa também tem em pocilga, sigla partidária e assim, caráter e outra definição diferente de partidos políticos. Bom dia!",0,0,2021-07-28 09:24:12,kele 🇧🇷🇮🇱🇺🇲
729,"@STF_oficial Partido Político e como se fosse uma penitenciária, tem toda espécie ladrão PRESO. Mais o diretor e #bolsonaro e também tem carcereiros, GENTE boa também tem em pocilga, sigla partidária e assim, caráter e outra definição diferente de partidos políticos. Bom dia!",0,0,2021-07-28 09:23:53,kele 🇧🇷🇮🇱🇺🇲
730,"✍ Bolsonaro dice que en su mandato no existe ""una marca de corrupción"", pese a investigaciones 👉 sigue leyendo https://t.co/gExJiBFIbV |  más #noticias en https://t.co/4dSNFjJnCV 📌 #INNoticias  #Bolsonaro #mandato #corrupción, por @biobio https://t.co/XWnLvgd0HW",0,0,2021-07-28 09:15:05,🗣 INoticias.CL | noticias de 🇨🇱 y del 🌎
731,"RT @tvcultura: Para o filósofo Mario Sergio Cortella, a diplomacia brasileira teria que atuar para evitar encontros desse tipo. #Bolsonaro…",0,13,2021-07-28 09:11:46,Maria Lucia Leite #12SetForaBolsonaro☘️😷💉🇧🇷
732,"@Arkhan_iodul @Lesliel99910193 @Poulin2012 Les gouvernements ""antivax"" sont là meilleure démonstration de l'importance de se faire vacciner 👍🏼👍🏼👍🏼
#Bolsonaro",0,0,2021-07-28 09:00:53,Bryan MD 🇨🇵🇪🇺🇨🇵 #Macron2022 #JeNeVotePasRN
733,"RT @patdiekmann: Brasiliens #Bolsonaro...

zu einer Oppositionspolitikerin: ""Ich würde dich nie vergewaltigen, weil du es nicht wert bist""…",0,12,2021-07-28 08:59:43,Michael Ba
734,"RT @RCitaat: #Bolsonaro heeft ook genoeg van de criminele “journalisten” terroristen
@PubliekeOmroep @NOS @EenVandaag @Nieuwsuur @RTLnieuws…",0,6,2021-07-28 08:52:36,Gravibus Metallum
735,"RT @RCitaat: #Bolsonaro heeft ook genoeg van de criminele “journalisten” terroristen
@PubliekeOmroep @NOS @EenVandaag @Nieuwsuur @RTLnieuws…",0,6,2021-07-28 08:23:25,Rob Saat
736,"RT @RCitaat: #Bolsonaro heeft ook genoeg van de criminele “journalisten” terroristen
@PubliekeOmroep @NOS @EenVandaag @Nieuwsuur @RTLnieuws…",0,6,2021-07-28 08:18:13,quall22 GAB.ai @sadeyes Parler: #ruttemoetweg
737,"RT @RCitaat: #Bolsonaro heeft ook genoeg van de criminele “journalisten” terroristen
@PubliekeOmroep @NOS @EenVandaag @Nieuwsuur @RTLnieuws…",0,6,2021-07-28 08:16:48,Wim
738,"RT @SnarkyC4t: Se revela que el spyware #pegasus fue utilizado para la operación #LavaJato  que trajo a  #Bolsonaro al poder.

Fue un Golpe…",0,5,2021-07-28 08:09:40,𝑳𝒐𝒃𝒐 𝒎𝒆𝒙𝒊𝒄𝒂𝒏𝒐 😎
739,Las encuestas de opinión muestran que #Bolsonaro sería derrotado por el expresidente de izquierda Luiz Inácio Lula da Silva. #Brasil https://t.co/BZlwoRIjNr,3,2,2021-07-28 08:07:29,OnCuba
740,"RT @PlenoNews: 'Os mesmos que tiraram Lula da cadeia vão contar os votos'
#Bolsonaro #Lula #PlenoNews
https://t.co/Bhfl0B1b29",0,14,2021-07-28 08:01:16,Winston Churchill 🇧🇷🇧🇷🇧🇷
741,"@andrezamatais @apyus @weslley_galzo @Estadao Era #Bolsonaro é definitivamente um intenso Stress Test no sistema - sobre as instituições.
Sobrevivendo ao #Bolsonarimo, my gut feeling, BR pode sair melhor pelas lições aprendidas ao combater ataques intensos e de atores do sistema contra as instituições.
@STF_oficial @TSEjusbr",0,0,2021-07-28 07:45:46,Tiago Oliveira
742,"RT @PlenoNews: Bolsonaro dispara: ""Tá na cara que querem fraudar as eleições""
#Bolsonaro #VotoImpresso #PlenoNews
https://t.co/D8tFdXAorN",0,15,2021-07-28 07:44:38,Winston Churchill 🇧🇷🇧🇷🇧🇷
743,"RT @VQuaschning: #Bolsonaro ist unterirdisch, aber in #Brasilien sägt man ja nicht zum Spaß. Wir haben mit dem Import von Argarprodukten, v…",0,122,2021-07-28 07:29:42,Dr. Gad 🏳️‍🌈🏳️‍🌈🔴🔴🔴
744,"RT @VQuaschning: #Bolsonaro ist unterirdisch, aber in #Brasilien sägt man ja nicht zum Spaß. Wir haben mit dem Import von Argarprodukten, v…",0,122,2021-07-28 07:29:12,✨ #UBI Now! 💫
745,RT @WijnenTonnie: De Braziliaanse president #Bolsonaro zet zijn masker af en vertelt de journalist even goed de waarheid. Hij noemt covid h…,0,7,2021-07-28 07:28:07,regiofolder
746,"RT @VQuaschning: #Bolsonaro ist unterirdisch, aber in #Brasilien sägt man ja nicht zum Spaß. Wir haben mit dem Import von Argarprodukten, v…",0,122,2021-07-28 07:24:41,Vegans for Future
747,"@Sil_Mergulhao @Fercarlula 🤣🤣🤣🤣
Histórico: #Bolsonaro Genocida, Comisionista, Corrupto y Pedorro.",7,1,2021-07-28 07:21:52,Rafael
748,"RT @VQuaschning: #Bolsonaro ist unterirdisch, aber in #Brasilien sägt man ja nicht zum Spaß. Wir haben mit dem Import von Argarprodukten, v…",0,122,2021-07-28 06:51:26,Gunnar Nick Bluth
749,RT @WijnenTonnie: De Braziliaanse president #Bolsonaro zet zijn masker af en vertelt de journalist even goed de waarheid. Hij noemt covid h…,0,7,2021-07-28 06:47:16,Hans de Mul 🇨🇭
750,"#Mundo 🌎] #Bolsonaro apuntó contra el Gobierno y aseguró: ""Los argentinos ya están escapando hacia #Brasil"". 👉 (Link: https://t.co/hAPFWQSW3b) https://t.co/eAdOoRF0Qz",0,0,2021-07-28 06:38:06,Temnoticias-Arg
751,"Brazil sees power generation at limit in November due to drought
•
#Brazil is in trouble. They need to get rid of #Bolsonaro ASAP #ClimateCrisis https://t.co/Ndht2uE7Hk",2,3,2021-07-28 06:29:18,Neil 🇺🇸 Ⓥ #ClimateChange #BLM
752,"O Presidente #Jair #Bolsonaro sancionou, em 13 de Outubro de 2020, a Lei nº 14.071, que trata da modernização do Código de Trânsito Brasileiro (CTB). Desde 12 de Abril de 2021 (180 dias após a aprovação), a Carteira Nacional de Habilitação (CNH) terá validade de 10 anos.",0,0,2021-07-28 06:28:29,Fátima Couto
753,"RT @manyhopes: Brilliant, Hallelujah! God thank you 🙏🏼 giving the world a glimpse of the #Brazil President  #Bolsonaro taking the MSM to ta…",0,23,2021-07-28 06:27:09,Belevie
754,"RT @Tiradorsilencio: Como cuando ⁦@jairbolsonaro⁩ dice ka #IRREFUTABLEVERDAD...

Larga Vida a #Bolsonaro https://t.co/qoHsNybohO",0,7,2021-07-28 06:25:10,jamboreno
755,"RT @Hochheimer_12: #AfD von Storch bei #Bolsonaro :
Auch bei Faschisten wächst zusammen was zusammen gehört.

#AfDrausausdenParlamenten 
#K…",0,6,2021-07-28 06:08:10,Flora
756,"RT @AlexWitzleben: China, Russia, Brazil and Australia all have energy policies associated with 5C rises in atmospheric temperatures, a hea…",0,2,2021-07-28 06:05:16,Earth Soldier Lifestyle
757,"RT @OpsAn0n: #Bolsonaro it is high time to give back #Brazil to the brazilian people. Now your place is in prison !

#BolsonaroCorrupto #Bo…",0,16,2021-07-28 06:02:15,ANTOTNANONYMISS🎩🎭🥷🏻🕊🌐ALIEN👽WICCAN🧙🏻🔮🖤
758,"China, Russia, Brazil and Australia all have energy policies associated with 5C rises in atmospheric temperatures, a heating hike that would bring devastation to much of the planet https://t.co/2fFWs9rwiC #XiJinping #Bolsonaro #ScottMorrison #VladimirPutin #ClimateActionNow",2,2,2021-07-28 06:01:15,Alex von Witzleben
759,"RT @em_com: ''Quem vai pagar?'', diz #Bolsonaro sobre #veto a remédios contra câncer 

https://t.co/J6EQHppErn https://t.co/KEwKHsfAQE",0,22,2021-07-28 06:00:17,José R. C. Martins
760,"RT @Tiradorsilencio: Como cuando ⁦@jairbolsonaro⁩ dice ka #IRREFUTABLEVERDAD...

Larga Vida a #Bolsonaro https://t.co/qoHsNybohO",0,7,2021-07-28 05:56:13,ANDREE #UribistaSigueUribista
761,"RT @em_com: #Bolsonaro diz que país está há dois anos e meio sem #corrupção: 'Fantástico'

https://t.co/Yg7qdVofPp https://t.co/38AJUz5hFv",0,2,2021-07-28 05:55:04,José R. C. Martins
762,"RT @Hochheimer_12: #AfD von Storch bei #Bolsonaro :
Auch bei Faschisten wächst zusammen was zusammen gehört.

#AfDrausausdenParlamenten 
#K…",0,6,2021-07-28 05:51:33,Martin macht jetzt Tour de france
763,"RT @Tiradorsilencio: Como cuando ⁦@jairbolsonaro⁩ dice ka #IRREFUTABLEVERDAD...

Larga Vida a #Bolsonaro https://t.co/qoHsNybohO",0,7,2021-07-28 05:50:21,🎈Jhankarlos🎈
764,"RT @klinker_: @minc_rj Mais assustador que #Bolsonaro receber neonazistas no Palácio do Planalto, é saber que os NEONAZISTAS se sentiram a…",0,11,2021-07-28 05:48:36,fátima mendes
765,"RT @Hochheimer_12: #AfD von Storch bei #Bolsonaro :
Auch bei Faschisten wächst zusammen was zusammen gehört.

#AfDrausausdenParlamenten 
#K…",0,6,2021-07-28 05:47:15,Pokalsieger 2021 Treponem1909 🖤💛
766,"RT @Tiradorsilencio: Como cuando ⁦@jairbolsonaro⁩ dice ka #IRREFUTABLEVERDAD...

Larga Vida a #Bolsonaro https://t.co/qoHsNybohO",0,7,2021-07-28 05:44:11,MOSSAD
767,"RT @Tiradorsilencio: Como cuando ⁦@jairbolsonaro⁩ dice ka #IRREFUTABLEVERDAD...

Larga Vida a #Bolsonaro https://t.co/qoHsNybohO",0,7,2021-07-28 05:42:26,Jaime Cabrera M
768,"Como cuando ⁦@jairbolsonaro⁩ dice ka #IRREFUTABLEVERDAD...

Larga Vida a #Bolsonaro https://t.co/qoHsNybohO",8,7,2021-07-28 05:37:34,⚔️🇨🇴TiradorSilencio🇨🇴⚔️🎖️
769,"RT @Hochheimer_12: #AfD von Storch bei #Bolsonaro :
Auch bei Faschisten wächst zusammen was zusammen gehört.

#AfDrausausdenParlamenten 
#K…",0,6,2021-07-28 05:37:20,Herr M.
770,"RT @Hochheimer_12: #AfD von Storch bei #Bolsonaro :
Auch bei Faschisten wächst zusammen was zusammen gehört.

#AfDrausausdenParlamenten 
#K…",0,6,2021-07-28 05:14:21,Der Dude
771,"Au Brésil, des prêtres de #Fortaleza intimidés par des sympathisants de Jair #Bolsonaro https://t.co/gmUOIx3Bn9 via @Observateurs",2,0,2021-07-28 05:10:35,AlexisDussol
772,"RT @Hochheimer_12: #AfD von Storch bei #Bolsonaro :
Auch bei Faschisten wächst zusammen was zusammen gehört.

#AfDrausausdenParlamenten 
#K…",0,6,2021-07-28 05:05:49,Nils Gerster
773,"#AfD von Storch bei #Bolsonaro :
Auch bei Faschisten wächst zusammen was zusammen gehört.

#AfDrausausdenParlamenten 
#KeineStimmeDerAfD 
#noafd #fckafd 

https://t.co/5MHr5sRPwV",9,6,2021-07-28 05:02:11,Heinzel 🖤❤️
774,"RT @em_com: ''Quem vai pagar?'', diz #Bolsonaro sobre #veto a remédios contra câncer 

https://t.co/J6EQHppErn https://t.co/KEwKHsfAQE",0,22,2021-07-28 04:53:28,Notícias da Hora
775,RT @ErikSchreiber5: The unions and the bourgeois and pseudo-left parties are trying to confine the opposition to #Bolsonaro within acceptab…,0,4,2021-07-28 04:39:12,Jill Meier
776,RT @IottiCarlos: Se não pode mais cantar 'se gritar pega centrão' pode cantar aquela do Fábio Jr. sobre as metades da laranja #Bolsonaro #B…,0,2,2021-07-28 04:30:23,"tic tac, tic tac"
777,"RT @VQuaschning: #Bolsonaro ist unterirdisch, aber in #Brasilien sägt man ja nicht zum Spaß. Wir haben mit dem Import von Argarprodukten, v…",0,122,2021-07-28 04:29:43,Mia
778,"#Bolsonaro es corrupto así de simple, tanto les cuesta entender los antivacunas?  Dejen el fanatismo político a un lado.",0,0,2021-07-28 04:21:51,MAyAC #SosCuba Basta de comunismo y socialismo.
779,RT @ADL_es: Ni #Bolsonaro ni ningún funcionario electo deberían dar la bienvenida a un político de AfD. El partido alemán AfD de extrema de…,0,3,2021-07-28 04:19:20,Monica Bauer
780,"RT @Aline_prof: E aí, 🐮? Tudo bem vetar o tratamento oral para câncer? Satisfeitos? #Bolsonaro #BolsonaroNazista #BolsonaroCorrupto",0,9,2021-07-28 04:16:31,Vivian🌵🐈🐶 #ForaBolsonaro
781,"RT @VQuaschning: #Bolsonaro ist unterirdisch, aber in #Brasilien sägt man ja nicht zum Spaß. Wir haben mit dem Import von Argarprodukten, v…",0,122,2021-07-28 04:04:00,Monika Schäfer 🔴🔴🔴
782,"RT @ottoalencar: Há quase 2 meses apontei na #CPIdaCovid ao ministro Marcelo #Queiroga, o grave erro que o governo #Bolsonaro vinha cometen…",0,137,2021-07-28 04:01:50,😷💉🐊 ForaBolsonaro🦠
783,@LulaOficial #BOLSONARO 22,0,0,2021-07-28 03:47:52,alexandre muniz
784,RT @tagesschau: Von Storch bei Bolsonaro: In autoritärer Gesellschaft https://t.co/QObeHn2HDg #AfD #vonStorch #Bolsonaro #Krim #Syrien,0,18,2021-07-28 03:46:21,𝑴𝒂𝒓𝒕𝒊𝒏 𝑺. ☮
785,"RT @jornal_cultura: Para o filósofo Mario Sergio Cortella, a diplomacia brasileira teria que atuar para evitar encontros desse tipo. #Bolso…",0,7,2021-07-28 03:44:06,Pedro Pask ☘️
786,"RT @SnarkyC4t: Se revela que el spyware #pegasus fue utilizado para la operación #LavaJato  que trajo a  #Bolsonaro al poder.

Fue un Golpe…",0,5,2021-07-28 03:39:37,Mist
787,"RT @xico_alexandre: Eu tenho um sonho.

Ver #Ciro2022 derrotar #Lula2022 no segundo turno, enquanto #Bolsonaro assiste aguardando o camburã…",0,12,2021-07-28 03:38:22,Decididamente Ciro 🇧🇷🌹🍀
788,"RT @ObservadBinario: #BIN La ""buena"" noticia.- Que en #Brasil quieren sustituir a #Bolsonaro.
La mala noticia.- Que quieren reemplazarlo co…",0,18,2021-07-28 03:37:13,ivan bravo
789,"MEU CÓDIGO BOMBONS 
248283851

Você poderá ganhar mais de R$19 apenas assistindo a vídeos! https://t.co/3yHhYjTP4j

#BRASIL #Bolsonaro #Neymar #tiktokindia #twitterdia #tiktok",1,0,2021-07-28 03:22:44,Larah Vilaz
790,"RT @tvcultura: Para o filósofo Mario Sergio Cortella, a diplomacia brasileira teria que atuar para evitar encontros desse tipo. #Bolsonaro…",0,13,2021-07-28 03:18:22,João Vítor 🎓🚩🎭
791,RT @Rger0303: Não vamos deixar derrubarem o nosso mito!! #bolsonaro #bolsonaro2022 #LulaLadrao https://t.co/IZktdrogAG,0,2,2021-07-28 03:16:02,EMANUMUITOLINDA05 🇧🇷❤🖤
792,RT @Rger0303: Não vamos deixar derrubarem o nosso mito!! #bolsonaro #bolsonaro2022 #LulaLadrao https://t.co/IZktdrogAG,0,2,2021-07-28 03:14:43,Ψ thiago (14/45) 🇮🇩🇧🇷
793,Não vamos deixar derrubarem o nosso mito!! #bolsonaro #bolsonaro2022 #LulaLadrao https://t.co/IZktdrogAG,1,2,2021-07-28 03:13:55,Rger
794,.@camaradeputados: VETO PL490/2007. The world won't stay silent for the Amazon genocide. #Genocide #bolsonaro #IndigenousPeople #AmazonRainforest #Brasil #Brazil #SouthAmerica https://t.co/iFaybNOijM,0,0,2021-07-28 03:09:14,Moon Song 🏴󠁧󠁢󠁳󠁣󠁴󠁿
795,"RT @MarceloLira_ITZ: CADÊ MEU #Lattes #CNPq ?
Que #bolsonaro nega a ciência e odeia professores e universidades, todo mundo sabe, mas coloc…",0,2,2021-07-28 03:07:51,Luís Júnior MA
796,@camaradeputados: VETO PL490/2007. The world won't stay silent for the Amazon genocide. #Genocide #bolsonaro #IndigenousPeople #AmazonRainforest #Brasil #Brazil #SouthAmerica https://t.co/iFaybNOijM,0,0,2021-07-28 03:07:39,Moon Song 🏴󠁧󠁢󠁳󠁣󠁴󠁿
797,"Baby sobre las duras criticas de Jair Bolsonaro al Gobierno de Alberso.

https://t.co/2daqiNy6cf

#BabyEtchecopar #Bolsonaro",0,0,2021-07-28 03:02:43,Fenix TV 📻📺
798,Ya conozco dos familias de clase media que se mudaron a Brasil! Un éxito de la gestión kirchnerista ⁦@alferdez⁩ ⁦@SantiCafiero⁩ y @cfkargentina Bravo campeones !!  Gracias #Bolsonaro  https://t.co/w2PFvkUOiR,4,2,2021-07-28 02:59:00,Lore Cardinalli
799,"RT @MarceloLira_ITZ: CADÊ MEU #Lattes #CNPq ?
Que #bolsonaro nega a ciência e odeia professores e universidades, todo mundo sabe, mas coloc…",0,2,2021-07-28 02:58:14,N Marés 🌹 🇧🇷
800,"Os vídeos publicados por #Bolsonaro-2022 são incríveis! Venha conferir!
👇👇👇👇👇👇
 https://t.co/yNJoZhmWcb https://t.co/BpZMEmuHjT",0,0,2021-07-28 02:58:04,Oscar Gussoni
801,"CADÊ MEU #Lattes #CNPq ?
Que #bolsonaro nega a ciência e odeia professores e universidades, todo mundo sabe, mas colocar em risco a maior plataforma com dados se professores e pesquisadores, aí já é mais um CRIME cometido por #bolsonarogenocida . https://t.co/tQ1kkM5IR0",7,2,2021-07-28 02:57:54,Prof.Marcelo_Lira
802,"RT @Finanzas_Times: #Bolsonaro💉""No me pondré la vacuna, he pasado el #COVID y tengo anticuerpos. El contrato de #Pfizer lo deja claro; no s…",0,219,2021-07-28 02:52:01,diego velandia
803,"#ecidadania #Senado #Câmara #PartidosPolíticos  #FundãoNão #Eleição #Prevaricação #EduardoBolsonaro #FlávioBolsonaro #Bolsonaro #STF #CarlaZambelli    

Não elegeremos pra quem disse Sim ao Fundão, que deveria ser extinto. Pobreza no Brasil! https://t.co/HDULPgg241",0,0,2021-07-28 02:46:37,Rose Rios
804,"RT @Aline_prof: E aí, 🐮? Tudo bem vetar o tratamento oral para câncer? Satisfeitos? #Bolsonaro #BolsonaroNazista #BolsonaroCorrupto",0,9,2021-07-28 02:35:39,Maria Aurea ☘😷
805,"RT @CarlosC31205583: 👀🟠 “RECADO DO IDOLO”
O ex-piloto Emerson Fitipaldi manda recado ao Presidente JAIR BOLSONARO, através de vídeo.
.
#Pil…",0,14,2021-07-28 02:34:19,Luccas Melo 🇧🇷
806,#ForaBolsonaro #brasilia #politica #Bolsonaro #BolsonaroNazista #BolsonaroGenocida #brasíliadf #exercito #Eleicoes2022 #GenocidalMilitary #Genocida #Democracy #democracia #DitaduraNuncaMais https://t.co/XAyUy0A9OM,0,0,2021-07-28 02:33:27,Eduardo
807,RT @alfredomarques: O #Brasil de #Bolsonaro vai ganhar a #Olimpiadas da Fome e da Miséria. https://t.co/p52sJ5KfRf,0,11,2021-07-28 02:31:07,SM VACINA JÁ 💉💉💉 no SUS
